etag,id.kind,id.videoId,kind,snippet.channelId,snippet.channelTitle,snippet.description,snippet.liveBroadcastContent,snippet.publishTime,snippet.publishedAt,snippet.thumbnails.default.height,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.high.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.medium.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.title,primary_key
J6poqUeef3yzG3pWhBfzCx4O6I8,youtube#video,BHq9VtFiP1M,youtube#searchResult,UCYx0qoH2JJeAVNr-sF6f3-A,TOP US UK SONG,"Maroon 5, Adele, Ed Sheeran, Justin Bieber, Shawn Mendes, Taylor Swift, Rihanna,Sia - Top Music 2022 ♥ Help me reach ...",none,2022-06-14T05:05:02Z,2022-06-14T05:05:02Z,90,https://i.ytimg.com/vi/BHq9VtFiP1M/default.jpg,120,360,https://i.ytimg.com/vi/BHq9VtFiP1M/hqdefault.jpg,480,180,https://i.ytimg.com/vi/BHq9VtFiP1M/mqdefault.jpg,320,"Maroon 5, Adele, Ed Sheeran, Justin Bieber, Shawn Mendes, Taylor Swift, Rihanna,Sia - Top Music 2022",taylor swift
O2EL0_sMXHApJR1erIRc9d8MeE0,youtube#video,uX2QTdSZSXA,youtube#searchResult,UCYx0qoH2JJeAVNr-sF6f3-A,TOP US UK SONG,"New Songs 2022 ADELE, Maroon 5, Bilie Eilish, Taylor Swift, Sam Smith, Rihana, Camila Cabello ♥ Help me reach ...",none,2022-06-13T05:00:19Z,2022-06-13T05:00:19Z,90,https://i.ytimg.com/vi/uX2QTdSZSXA/default.jpg,120,360,https://i.ytimg.com/vi/uX2QTdSZSXA/hqdefault.jpg,480,180,https://i.ytimg.com/vi/uX2QTdSZSXA/mqdefault.jpg,320,"New Songs 2022 🧶🧶🧶 ADELE, Maroon 5, Bilie Eilish, Taylor Swift, Sam Smith, Rihana, Camila Cabello",taylor swift
CnRQ9N7mxvpbc0hAaQxs_ACNZwY,youtube#video,PtzRwHk52v0,youtube#searchResult,UCk_qJaMuCYIRE2VueD0aECA,MikeLive1285,taylorswift #live #covers.,none,2022-06-22T15:57:43Z,2022-06-22T15:57:43Z,90,https://i.ytimg.com/vi/PtzRwHk52v0/default.jpg,120,360,https://i.ytimg.com/vi/PtzRwHk52v0/hqdefault.jpg,480,180,https://i.ytimg.com/vi/PtzRwHk52v0/mqdefault.jpg,320,LIVE Taylor Swift Covers 6/21/22,taylor swift
J6poqUeef3yzG3pWhBfzCx4O6I8,youtube#video,BHq9VtFiP1M,youtube#searchResult,UCYx0qoH2JJeAVNr-sF6f3-A,TOP US UK SONG,"Maroon 5, Adele, Ed Sheeran, Justin Bieber, Shawn Mendes, Taylor Swift, Rihanna,Sia - Top Music 2022 ♥ Help me reach ...",none,2022-06-14T05:05:02Z,2022-06-14T05:05:02Z,90,https://i.ytimg.com/vi/BHq9VtFiP1M/default.jpg,120,360,https://i.ytimg.com/vi/BHq9VtFiP1M/hqdefault.jpg,480,180,https://i.ytimg.com/vi/BHq9VtFiP1M/mqdefault.jpg,320,"Maroon 5, Adele, Ed Sheeran, Justin Bieber, Shawn Mendes, Taylor Swift, Rihanna,Sia - Top Music 2022",taylor swift
9v7PvfAppTEhp29vGYLm8FAxQ_o,youtube#video,cSLornWRrNg,youtube#searchResult,UCYx0qoH2JJeAVNr-sF6f3-A,TOP US UK SONG,"Maroon 5, Adele, Ed Sheeran, Justin Bieber, Shawn Mendes, Taylor Swift, Rihanna,Sia - Top Hits 2022 ♥ Help me reach ...",none,2022-06-10T05:03:33Z,2022-06-10T05:03:33Z,90,https://i.ytimg.com/vi/cSLornWRrNg/default.jpg,120,360,https://i.ytimg.com/vi/cSLornWRrNg/hqdefault.jpg,480,180,https://i.ytimg.com/vi/cSLornWRrNg/mqdefault.jpg,320,"Maroon 5, Adele, Ed Sheeran, Justin Bieber, Shawn Mendes, Taylor Swift, Rihanna,Sia - Top Hits 2022",taylor swift
--rNxOg4eCGIi26otLFVqOSLtS4,youtube#video,sGWzVT-cLw8,youtube#searchResult,UCYx0qoH2JJeAVNr-sF6f3-A,TOP US UK SONG,"Pop Hits 2022 - Adele, Maroon 5, Ed Sheeran, Shawn Mendes, Taylor Swift, Sam Smith, Dua Lipa,Rihanna ♥ Help me reach ...",none,2022-06-08T04:42:16Z,2022-06-08T04:42:16Z,90,https://i.ytimg.com/vi/sGWzVT-cLw8/default.jpg,120,360,https://i.ytimg.com/vi/sGWzVT-cLw8/hqdefault.jpg,480,180,https://i.ytimg.com/vi/sGWzVT-cLw8/mqdefault.jpg,320,"Pop Hits 2022 - Adele, Maroon 5, Ed Sheeran, Shawn Mendes, Taylor Swift, Sam Smith, Dua Lipa,Rihanna",taylor swift
SrCIk0IgA4fcOeBRkVqLiTjQ51s,youtube#video,8FeXNfMijzs,youtube#searchResult,UCk_qJaMuCYIRE2VueD0aECA,MikeLive1285,taylorswift #live #covers.,none,2022-06-02T13:26:30Z,2022-06-02T13:26:30Z,90,https://i.ytimg.com/vi/8FeXNfMijzs/default.jpg,120,360,https://i.ytimg.com/vi/8FeXNfMijzs/hqdefault.jpg,480,180,https://i.ytimg.com/vi/8FeXNfMijzs/mqdefault.jpg,320,LIVE Taylor Swift Covers 6/1/22,taylor swift
RU2MKzd8eETKuaRBOWr-pwWR628,youtube#video,kEhFr8oA2C0,youtube#searchResult,UCehMGmmGI7lGkez61lmD0lw,"Relaxing Music  SA&D (Stress,Anxiety & Depression)",Latest Music 2022.,none,2022-05-31T00:33:59Z,2022-05-31T00:33:59Z,90,https://i.ytimg.com/vi/kEhFr8oA2C0/default.jpg,120,360,https://i.ytimg.com/vi/kEhFr8oA2C0/hqdefault.jpg,480,180,https://i.ytimg.com/vi/kEhFr8oA2C0/mqdefault.jpg,320,"Billboard hot 50 This Week ☘️ ADELE, Maroon 5, Bilie Eilish, Taylor Swift, Sam Smith, Rihana, Sia",taylor swift
Ek6Zzm0roXi3mcf7NSTvZljWZo8,youtube#video,yDI7HZy7_zs,youtube#searchResult,UCYx0qoH2JJeAVNr-sF6f3-A,TOP US UK SONG,"Maroon 5, Adele, Ed Sheeran, Justin Bieber, Shawn Mendes, Taylor Swift, Rihanna,Sia - Top Music 2022 ♥ Help me reach ...",none,2022-05-29T05:25:27Z,2022-05-29T05:25:27Z,90,https://i.ytimg.com/vi/yDI7HZy7_zs/default.jpg,120,360,https://i.ytimg.com/vi/yDI7HZy7_zs/hqdefault.jpg,480,180,https://i.ytimg.com/vi/yDI7HZy7_zs/mqdefault.jpg,320,"Maroon 5, Adele, Ed Sheeran, Justin Bieber, Shawn Mendes, Taylor Swift, Rihanna,Sia - Top Music 2022",taylor swift
ovo7FpVxdut2UMVZ0eYiupkFw14,youtube#video,ZZpXgwx_1rQ,youtube#searchResult,UCk_qJaMuCYIRE2VueD0aECA,MikeLive1285,taylorswift #live #covers.,none,2022-05-28T08:55:55Z,2022-05-28T08:55:55Z,90,https://i.ytimg.com/vi/ZZpXgwx_1rQ/default.jpg,120,360,https://i.ytimg.com/vi/ZZpXgwx_1rQ/hqdefault.jpg,480,180,https://i.ytimg.com/vi/ZZpXgwx_1rQ/mqdefault.jpg,320,LIVE Taylor Swift Covers 5/27/22,taylor swift
gWxnT19CfCITqlTe30edwXFt4A4,youtube#video,DJuZMClS8Z8,youtube#searchResult,UCDwDQDko8UK29cgMvmGPbIw,PepeyTeo,BOLETOS COLOMBIA: https://linktr.ee/pepeyteotour2022 BOLETOS PARA EL JUEGO DE LA CITA: ...,none,2022-05-26T04:36:40Z,2022-05-26T04:36:40Z,90,https://i.ytimg.com/vi/DJuZMClS8Z8/default.jpg,120,360,https://i.ytimg.com/vi/DJuZMClS8Z8/hqdefault.jpg,480,180,https://i.ytimg.com/vi/DJuZMClS8Z8/mqdefault.jpg,320,Derbéz VS Azcárraga | Taylor Swift Honoris Causa | Rótulos de CDMX | Personalidad de los Estados,taylor swift
WiCv0NP-UXnF_UixvTGLwTeXHhk,youtube#video,3HuLKOe4xKQ,youtube#searchResult,UCYx0qoH2JJeAVNr-sF6f3-A,TOP US UK SONG,"Pop Hits 2022 - Adele, Maroon 5, Ed Sheeran, Shawn Mendes, Taylor Swift, Sam Smith, Dua Lipa,Rihanna ♥ Help me reach ...",none,2022-05-25T04:59:17Z,2022-05-25T04:59:17Z,90,https://i.ytimg.com/vi/3HuLKOe4xKQ/default.jpg,120,360,https://i.ytimg.com/vi/3HuLKOe4xKQ/hqdefault.jpg,480,180,https://i.ytimg.com/vi/3HuLKOe4xKQ/mqdefault.jpg,320,"Pop Hits 2022 - Adele, Maroon 5, Ed Sheeran, Shawn Mendes, Taylor Swift, Sam Smith, Dua Lipa,Rihanna",taylor swift
dSsbRbOtKqqgw5dCNJO6C86fgHE,youtube#video,mQbRISly2g0,youtube#searchResult,UC5wkHKR2MvwVgLlJgDMbUFQ,Tesla,"Kendrick Lamar on dating with Taylor Swift, The Big Steppers tour - Live Now Kendrick Lamar Duckworth, who performs as ...",none,2022-05-22T19:33:52Z,2022-05-22T19:33:52Z,90,https://i.ytimg.com/vi/mQbRISly2g0/default.jpg,120,360,https://i.ytimg.com/vi/mQbRISly2g0/hqdefault.jpg,480,180,https://i.ytimg.com/vi/mQbRISly2g0/mqdefault.jpg,320,"Kendrick Lamar on dating with Taylor Swift, The Big Steppers tour - Live Now",taylor swift
KNj4ryR1DgvPGLHfDP2SipGhq38,youtube#video,_il2_5c7aQQ,youtube#searchResult,UCUM4-KGZEXC2pk6zRDL9jMQ,MyNews,"No MyNews Entrevista deste domingo (22), Cedê Silva recebe a pesquisadora Roberta Duarte, doutoranda em Astrofísica na ...",none,2022-05-22T15:44:23Z,2022-05-22T15:44:23Z,90,https://i.ytimg.com/vi/_il2_5c7aQQ/default.jpg,120,360,https://i.ytimg.com/vi/_il2_5c7aQQ/hqdefault.jpg,480,180,https://i.ytimg.com/vi/_il2_5c7aQQ/mqdefault.jpg,320,"Como tirar foto de um buraco negro? | Espaço, tempo e Taylor Swift | MyNews Entrevista",taylor swift
92ukyJfF7JwQpZ4uvR4c4yZ3ArM,youtube#video,vAx67cDwSck,youtube#searchResult,UCoxdmXSzj_USGTfeGpXwt-g,MAUI SPENCER,"Which is which? To support this channel, please share some THANKS by clicking the HEART Sign. You can also give Superchats ...",none,2022-05-19T18:46:41Z,2022-05-19T18:46:41Z,90,https://i.ytimg.com/vi/vAx67cDwSck/default.jpg,120,360,https://i.ytimg.com/vi/vAx67cDwSck/hqdefault.jpg,480,180,https://i.ytimg.com/vi/vAx67cDwSck/mqdefault.jpg,320,NYC PAYS TRIBUTE TO LENI! - PINKLAWAN | TAYLOR SWIFT &quot;LOVES&quot; BBM,taylor swift
m9YbzE4RQvNVGVdvy7CdB6lnyQs,youtube#video,lp7xtbJjcWA,youtube#searchResult,UCWbOgmmhIvrmcxKiAF8twPA,New York University,"New York University Holds 188th Commencement at Yankee Stadium, May 18, 2022 About New York University Founded in 1831 ...",none,2022-05-18T17:47:33Z,2022-05-18T17:47:33Z,90,https://i.ytimg.com/vi/lp7xtbJjcWA/default.jpg,120,360,https://i.ytimg.com/vi/lp7xtbJjcWA/hqdefault.jpg,480,180,https://i.ytimg.com/vi/lp7xtbJjcWA/mqdefault.jpg,320,NYU 2022 All-University Commencement,taylor swift
cFxX6dmYG0DO0Xh1-6lyU8Jwrqw,youtube#video,NYJn8czp2i0,youtube#searchResult,UCy4Kmbjk_M-eK2q44pGEAmw,The Sun Showbiz,"Taylor Swift receives honorary doctorate from New York University, and addresses graduates of the Class of 2022.",none,2022-05-18T17:20:28Z,2022-05-18T17:20:28Z,90,https://i.ytimg.com/vi/NYJn8czp2i0/default.jpg,120,360,https://i.ytimg.com/vi/NYJn8czp2i0/hqdefault.jpg,480,180,https://i.ytimg.com/vi/NYJn8czp2i0/mqdefault.jpg,320,"Taylor Swift addresses NYU graduates, receives degree",taylor swift
cUn0ntCh-j2fEePuCCgfsGy9j6Q,youtube#video,lCg0q8MEyso,youtube#searchResult,UChqUTb7kYRX8-EiaN3XFrSQ,Reuters,"Taylor Swift receives an honorary doctorate from New York University, and addresses graduates of the Class of 2022.",none,2022-05-18T17:19:38Z,2022-05-18T17:19:38Z,90,https://i.ytimg.com/vi/lCg0q8MEyso/default.jpg,120,360,https://i.ytimg.com/vi/lCg0q8MEyso/hqdefault.jpg,480,180,https://i.ytimg.com/vi/lCg0q8MEyso/mqdefault.jpg,320,"LIVE: Taylor Swift addresses NYU graduates, receives degree",taylor swift
wk1kc9jzValN82BPXLKrlH31G68,youtube#video,UfOVXk6s38c,youtube#searchResult,UCn4sPeUomNGIr26bElVdDYg,NowThis News,Pop star Taylor Swift Swift is delivering the commencement address at New York University. Swift also be receiving an honorary ...,none,2022-05-18T17:12:24Z,2022-05-18T17:12:24Z,90,https://i.ytimg.com/vi/UfOVXk6s38c/default.jpg,120,360,https://i.ytimg.com/vi/UfOVXk6s38c/hqdefault.jpg,480,180,https://i.ytimg.com/vi/UfOVXk6s38c/mqdefault.jpg,320,Taylor Swift Delivers Commencement Address at NYU I LIVE,taylor swift
hElwL_JwS_dYeLhCGB74Epp4E0c,youtube#video,vdO-P9MSoJM,youtube#searchResult,UC8p1vwvWtl6T73JiExfWs1g,CBS News,"Singer Taylor Swift delivered a commencement speech on Wednesday to New York University graduates at Yankee Stadium, ...",none,2022-05-18T16:50:50Z,2022-05-18T16:50:50Z,90,https://i.ytimg.com/vi/vdO-P9MSoJM/default.jpg,120,360,https://i.ytimg.com/vi/vdO-P9MSoJM/hqdefault.jpg,480,180,https://i.ytimg.com/vi/vdO-P9MSoJM/mqdefault.jpg,320,Taylor Swift speaks at NYU graduation ceremony in Yankee Stadium | full video,taylor swift
_ZsDVJAsVcMFo0ru7Kn65g7Txd4,youtube#video,Opc3VLo4KY4,youtube#searchResult,UCMYlXK0jyerVnc3dmz-vjCA,10 Tampa Bay,New York University is holding two commencement ceremonies at Yankee Stadium honoring the Class of 2022 and the combined ...,none,2022-05-18T16:45:15Z,2022-05-18T16:45:15Z,90,https://i.ytimg.com/vi/Opc3VLo4KY4/default.jpg,120,360,https://i.ytimg.com/vi/Opc3VLo4KY4/hqdefault.jpg,480,180,https://i.ytimg.com/vi/Opc3VLo4KY4/mqdefault.jpg,320,Singer-songwriter Taylor Swift addresses NYU class of 2022 at commencement ceremony,taylor swift
HJnSiAHqPCiZx7iEeDBhDiCDTyo,youtube#video,hVqgsbBnwgg,youtube#searchResult,UCk_qJaMuCYIRE2VueD0aECA,MikeLive1285,taylorswift #live #1989.,none,2022-05-11T10:40:25Z,2022-05-11T10:40:25Z,90,https://i.ytimg.com/vi/hVqgsbBnwgg/default.jpg,120,360,https://i.ytimg.com/vi/hVqgsbBnwgg/hqdefault.jpg,480,180,https://i.ytimg.com/vi/hVqgsbBnwgg/mqdefault.jpg,320,LIVE Taylor Swift 1989 covers 5/10/22,taylor swift
XkLvv70VFqFgk0AG8xEu9yrOngg,youtube#video,x6zust12ilY,youtube#searchResult,UCC88e_kTNTEP2VKOSWQMKAQ,John Land,,none,2022-04-30T14:34:55Z,2022-04-30T14:34:55Z,90,https://i.ytimg.com/vi/x6zust12ilY/default.jpg,120,360,https://i.ytimg.com/vi/x6zust12ilY/hqdefault.jpg,480,180,https://i.ytimg.com/vi/x6zust12ilY/mqdefault.jpg,320,Taylor Swift Story of us Karaoke Midnight Sunday,taylor swift
-jpXFpLwLupCH6xqkKsznOIi0a8,youtube#video,axXlgepLhVM,youtube#searchResult,UCk_qJaMuCYIRE2VueD0aECA,MikeLive1285,taylorswift #live #folklore.,none,2022-04-27T14:00:29Z,2022-04-27T14:00:29Z,90,https://i.ytimg.com/vi/axXlgepLhVM/default.jpg,120,360,https://i.ytimg.com/vi/axXlgepLhVM/hqdefault.jpg,480,180,https://i.ytimg.com/vi/axXlgepLhVM/mqdefault.jpg,320,LIVE Taylor Swift covers 4/26/22,taylor swift
tchUpH7W9gLHIFQo12TSi2QCNrs,youtube#video,Z7aMK6UXYXM,youtube#searchResult,UCk_qJaMuCYIRE2VueD0aECA,MikeLive1285,taylorswift #live #lovestory.,none,2022-04-22T08:31:43Z,2022-04-22T08:31:43Z,90,https://i.ytimg.com/vi/Z7aMK6UXYXM/default.jpg,120,360,https://i.ytimg.com/vi/Z7aMK6UXYXM/hqdefault.jpg,480,180,https://i.ytimg.com/vi/Z7aMK6UXYXM/mqdefault.jpg,320,LIVE Taylor Swift covers 4/21/22,taylor swift
vbTZZUM47Ow1gMtSxIfkhoBd8Sg,youtube#video,zcWz2VcIuHI,youtube#searchResult,UCGWULexa_6MMvDZ4d9ExXSw,Shared News,CLICK HERE ▻ http://bit.ly/SubSharedNews ◅ For More Celebrity News! The Kardashians Are In Court with Blac Chyna When ...,none,2022-04-19T20:14:33Z,2022-04-19T20:14:33Z,90,https://i.ytimg.com/vi/zcWz2VcIuHI/default.jpg,120,360,https://i.ytimg.com/vi/zcWz2VcIuHI/hqdefault.jpg,480,180,https://i.ytimg.com/vi/zcWz2VcIuHI/mqdefault.jpg,320,"The Kardashians in Court,  Drake Teasing a Taylor Swift Collab? Camila Cabello Loved Harry Styles?",taylor swift
XtVnTiD3CbSnHOcyjrmR0NR2VRA,youtube#video,BFU8g31e9Os,youtube#searchResult,UCWGC48fqaznCndGV9hUurig,TYF Karaoke Channel,Platinum KS series custom disc.,none,2022-04-19T19:26:55Z,2022-04-19T19:26:55Z,90,https://i.ytimg.com/vi/BFU8g31e9Os/default.jpg,120,360,https://i.ytimg.com/vi/BFU8g31e9Os/hqdefault.jpg,480,180,https://i.ytimg.com/vi/BFU8g31e9Os/mqdefault.jpg,320,Taylor Swift - Love Story Karaoke (Platinum Karaoke Kbox 2),taylor swift
S5ATIce7s3qnUd1oQpS_pS8pQGw,youtube#video,VX-ErKGzgfw,youtube#searchResult,UCk_qJaMuCYIRE2VueD0aECA,MikeLive1285,taylorswift #live #fearless.,none,2022-04-06T15:53:03Z,2022-04-06T15:53:03Z,90,https://i.ytimg.com/vi/VX-ErKGzgfw/default.jpg,120,360,https://i.ytimg.com/vi/VX-ErKGzgfw/hqdefault.jpg,480,180,https://i.ytimg.com/vi/VX-ErKGzgfw/mqdefault.jpg,320,Taylor Tuesday - LIVE Taylor Swift covers 4/5/22,taylor swift
xjaSEhYiHdQYumC0rpqHnglZv0s,youtube#video,qf_OWRy0LC8,youtube#searchResult,UC8lKFNnYE1War3a41Q41fMw,In Lieu of Fun,"Wherein we are joined by Prof. Scott Hershovitz to discuss Taylor Swift, the philosopher of forgiveness!",none,2022-04-04T22:12:17Z,2022-04-04T22:12:17Z,90,https://i.ytimg.com/vi/qf_OWRy0LC8/default.jpg,120,360,https://i.ytimg.com/vi/qf_OWRy0LC8/hqdefault.jpg,480,180,https://i.ytimg.com/vi/qf_OWRy0LC8/mqdefault.jpg,320,"In Lieu of Fun, Episode 618: Scott Hershovitz on Taylor Swift and Forgiveness",taylor swift
o1GqZpwGLYRsoWYoTdRnF6_MflY,youtube#video,fM6k07656Eo,youtube#searchResult,UCktdZ-GUDqHXeDrHnt1gtqA,Musical Flower,"Maroon 5, Ed Sheeran, Adele, Shawn Mendes, Taylor Swift, Sam Smith, Dua Lipa Pop Hits 2022 Maroon 5, Ed Sheeran, ...",none,2022-04-02T09:05:16Z,2022-04-02T09:05:16Z,90,https://i.ytimg.com/vi/fM6k07656Eo/default.jpg,120,360,https://i.ytimg.com/vi/fM6k07656Eo/hqdefault.jpg,480,180,https://i.ytimg.com/vi/fM6k07656Eo/mqdefault.jpg,320,"Maroon 5, Ed Sheeran, Adele, Shawn Mendes, Taylor Swift, Sam Smith, Dua Lipa 🌱🌱 Pop Hits 2022",taylor swift
-_uG92NthHaTvteaoCPsythgoU4,youtube#video,H_pP-0LmaHA,youtube#searchResult,UCk_qJaMuCYIRE2VueD0aECA,MikeLive1285,taylorswift #live #evermore.,none,2022-03-30T16:04:58Z,2022-03-30T16:04:58Z,90,https://i.ytimg.com/vi/H_pP-0LmaHA/default.jpg,120,360,https://i.ytimg.com/vi/H_pP-0LmaHA/hqdefault.jpg,480,180,https://i.ytimg.com/vi/H_pP-0LmaHA/mqdefault.jpg,320,Taylor Tuesday - LIVE Taylor Swift covers 3/29/22,taylor swift
k7R6EqTUP77zWFaRC44lo0mE99U,youtube#video,eLwP9lsVnl4,youtube#searchResult,UCoGlq2a1Y5bLup3or_boBaw,Suffi Reax,"Y'all voted for it, so that is what we are doing! Time to rank every song off 1989 Remember this is strictly off listenability, ""Would I ...",none,2022-03-26T10:16:36Z,2022-03-26T10:16:36Z,90,https://i.ytimg.com/vi/eLwP9lsVnl4/default.jpg,120,360,https://i.ytimg.com/vi/eLwP9lsVnl4/hqdefault.jpg,480,180,https://i.ytimg.com/vi/eLwP9lsVnl4/mqdefault.jpg,320,1989 by Taylor Swift - Ranking Every Song - Come Hang Out and See If You Agree,taylor swift
sjhOTEqfZYAVcfcGp7Mxkovwq-I,youtube#video,AeAKMzP-j3I,youtube#searchResult,UCMmK8esFUNbuhXRxS-jEDhg,Rosalind Joy,Please follow & turn on notifications if you like my music! It really helps me out. Instagram: @rosalindjoymusic Facebook: ...,none,2022-03-23T08:58:14Z,2022-03-23T08:58:14Z,90,https://i.ytimg.com/vi/AeAKMzP-j3I/default.jpg,120,360,https://i.ytimg.com/vi/AeAKMzP-j3I/hqdefault.jpg,480,180,https://i.ytimg.com/vi/AeAKMzP-j3I/mqdefault.jpg,320,Live: Taylor Swift Special! ✨,taylor swift
_Pr8sfk22ik2bjgiYCQGzbXntk8,youtube#video,Lf-bIqoBNX0,youtube#searchResult,UCGWULexa_6MMvDZ4d9ExXSw,Shared News,CLICK HERE ▻ http://bit.ly/SubSharedNews ◅ For More Celebrity News! Breaking Celebrity News & Reactions New Taylor Swift ...,none,2022-03-22T17:52:30Z,2022-03-22T17:52:30Z,90,https://i.ytimg.com/vi/Lf-bIqoBNX0/default.jpg,120,360,https://i.ytimg.com/vi/Lf-bIqoBNX0/hqdefault.jpg,480,180,https://i.ytimg.com/vi/Lf-bIqoBNX0/mqdefault.jpg,320,Beyonce To Perform at the 2022 Oscars? New Taylor Swift Song? Kylie Jenner&#39;s Baby Name - Celeb News,taylor swift
xdebGVZmx__jCi2MPOlrlvbDqTQ,youtube#video,l8eExl8VrdA,youtube#searchResult,UC6Br-19-oEPdHUvV4WKCMKg,Gabriel Mahalem,TaylorSwift #SpeakNowTV #SpeakNow #Mine #SparksFly #BackToDecember #DearJohn #Mean #TheStoryOfUS ...,none,2022-03-12T00:57:31Z,2022-03-12T00:57:31Z,90,https://i.ytimg.com/vi/l8eExl8VrdA/default.jpg,120,360,https://i.ytimg.com/vi/l8eExl8VrdA/hqdefault.jpg,480,180,https://i.ytimg.com/vi/l8eExl8VrdA/mqdefault.jpg,320,POR QUE TAYLOR SWIFT TALVEZ NÃO CONSIGA LANÇAR O SPEAK NOW TAYLOR’S VERSION?,taylor swift
tKcmS3VOyAVmLklZhQJpLiIcno8,youtube#video,l-dP7B3i4XU,youtube#searchResult,UCOCJOIj7F1jlqe5dqZb4-Yg,Tangy Tunes 2005,Support the stream: https://streamlabs.com/harsharajsarma.,none,2022-03-02T23:26:30Z,2022-03-02T23:26:30Z,90,https://i.ytimg.com/vi/l-dP7B3i4XU/default.jpg,120,360,https://i.ytimg.com/vi/l-dP7B3i4XU/hqdefault.jpg,480,180,https://i.ytimg.com/vi/l-dP7B3i4XU/mqdefault.jpg,320,Taylor Swift Greatest Hits,taylor swift
wC-A1lX6LrcHMczOqEBd8ZmGLU0,youtube#video,CYB6-LU2ltQ,youtube#searchResult,UCuJvsUVsYzMUzH83NUjVn6A,crizzonet,Character Creation ===============+++++++++++++++ PC Specs - What I use to game with - Astro C40 Controller on Amazon: ...,none,2022-02-26T13:14:13Z,2022-02-26T13:14:13Z,90,https://i.ytimg.com/vi/CYB6-LU2ltQ/default.jpg,120,360,https://i.ytimg.com/vi/CYB6-LU2ltQ/hqdefault.jpg,480,180,https://i.ytimg.com/vi/CYB6-LU2ltQ/mqdefault.jpg,320,Elden Ring - My Taylor Swift character build.,taylor swift
27N8w3_pSrgf31SK5vdIYKxEhWw,youtube#video,zoHsFb0CagY,youtube#searchResult,UCmi6upCQraQ6sw84gHDQg9g,Top Billboard,"Ed sheeran,Maroon 5, Adele, Ed Sheeran, Shawn Mendes, Taylor Swift, Sam Smith Pop Hits 2022.",none,2022-02-25T19:03:28Z,2022-02-25T19:03:28Z,90,https://i.ytimg.com/vi/zoHsFb0CagY/default.jpg,120,360,https://i.ytimg.com/vi/zoHsFb0CagY/hqdefault.jpg,480,180,https://i.ytimg.com/vi/zoHsFb0CagY/mqdefault.jpg,320,"Ed sheeran,Maroon 5, Adele, Ed Sheeran, Shawn Mendes, Taylor Swift, Sam Smith 🍒🍒 Pop Hits 2022",taylor swift
TNm9dW1fYudanUYpDjBAsqAZxwQ,youtube#video,7npnXfjUYaY,youtube#searchResult,UCpJNsBEupVtlLlVIYw-kFpg,24sata,"Pobjednica Dore 2022. Mia Dimšić u ekskluzivnom intervjuu za 24sata otkriva sve o pobjedničkoj pjesmi, pjesmama kandidata, ...",none,2022-02-22T12:20:34Z,2022-02-22T12:20:34Z,90,https://i.ytimg.com/vi/7npnXfjUYaY/default.jpg,120,360,https://i.ytimg.com/vi/7npnXfjUYaY/hqdefault.jpg,480,180,https://i.ytimg.com/vi/7npnXfjUYaY/mqdefault.jpg,320,[UŽIVO] Ekskluzivni intervju s Mijom Dimšić nakon Dore: &#39;Usporedba s Taylor Swift mi je kompliment&#39;,taylor swift
VnYy81_2UyhNvHo06E_oPdRt_fE,youtube#video,VWv6Ib7sKn4,youtube#searchResult,UCKY5PiEq8Tl9r7f3qittXng,ET Canada,Jake Gyllenhall responds to Taylor Swift fans hating on him for allegedly keeping the singer's scarf after their relationship. Plus ...,none,2022-02-17T19:39:32Z,2022-02-17T19:39:32Z,90,https://i.ytimg.com/vi/VWv6Ib7sKn4/default.jpg,120,360,https://i.ytimg.com/vi/VWv6Ib7sKn4/hqdefault.jpg,480,180,https://i.ytimg.com/vi/VWv6Ib7sKn4/mqdefault.jpg,320,Jake Gyllenhaal Responds To Taylor Swift ‘All Too Well’ Fan Hate | ET Canada LIVE,taylor swift
0b4QAPYDMgYnVKDEg_GJclLcDZs,youtube#video,-o1yL8ZyQE0,youtube#searchResult,UCmi6upCQraQ6sw84gHDQg9g,Top Billboard,"Maroon 5, Ed Sheeran, Adele, Shawn Mendes, Taylor Swift, Sam Smith, Dua Lipa Pop Hits 2022.",none,2022-02-15T19:06:35Z,2022-02-15T19:06:35Z,90,https://i.ytimg.com/vi/-o1yL8ZyQE0/default.jpg,120,360,https://i.ytimg.com/vi/-o1yL8ZyQE0/hqdefault.jpg,480,180,https://i.ytimg.com/vi/-o1yL8ZyQE0/mqdefault.jpg,320,"Maroon 5, Ed Sheeran, Adele, Shawn Mendes, Taylor Swift, Sam Smith, Dua Lipa 🌱🌱 Pop Hits 2022",taylor swift
HjelAF3Cx_M3tWbvb3p9QFgJKFw,youtube#video,O3qlvshejz4,youtube#searchResult,UCJx0JIZTzs0shVvbDQc4tVQ,David McMurdo,"The ultimate Valentine's Day stream in which I talk about the origins of Valentine's Day, what it means, the difference between ...",none,2022-02-15T08:50:36Z,2022-02-15T08:50:36Z,90,https://i.ytimg.com/vi/O3qlvshejz4/default.jpg,120,360,https://i.ytimg.com/vi/O3qlvshejz4/hqdefault.jpg,480,180,https://i.ytimg.com/vi/O3qlvshejz4/mqdefault.jpg,320,"Valentine&#39;s Day: Romance, Sex, Love, and What Taylor Swift Can Teach Us",taylor swift
